"Myeloid","Fibroblasts","Epithelial cells","T/NK cells","Neutrophil","Endothelial cells","B cells","Mast cells","Plasma cells","pDCs","SampleID","SlideName","ScanLabel","ROILabel","SegmentLabel","SegmentDisplayName","Working_group","Origin.Instrument.ID","E60118","ADFFDE","B44AFF","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_NGS_Whole_Transcriptome_Atlas_RNA_1_0","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY","ScalingFactor"
0.0153915060677508,0.135029910080364,0.462007178585141,0.018985187257657,0.0508833733446547,0.240031656570854,0,0.0091679435893311,0.0549833979913104,0.0135198465129377,"TMA24 | TMA24004 | EPI","TAM24","TMA24","TMA24004","EPI","TMA24 | TMA24004 | EPI","CRSwNP_UNC","2105G0274",FALSE,FALSE,TRUE,53441.96672,454,23120.86328,3072.884277,4187089,4012065,88617,4152264,4125562,97.79123718,"lh00172:75:GW23110752nd",0.9953,0.9948,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","f125c0bf-f520-4a61-9c95-ce3eef9ac987","67f005ef-7046-4ce7-bdb7-918f046779cb",35537.71875,31744.09961,6807,512,1.131269991
0.0339929227038465,0.322357458680977,0.0639801073097419,0.0985551422262205,0.0326556181845018,0.268944773256147,0.0852434854792012,0.0100634796040408,0.0761719590337877,0.00803505352153552,"TMA24 | TMA24005 | MAC","TAM24","TMA24","TMA24005","MAC","TMA24 | TMA24005 | MAC","Control","2105G0274",TRUE,FALSE,FALSE,78707.64317,791,27133.44531,2828.391846,3723630,3566497,433774,3694345,3676431,87.83753358,"lh00172:75:GW23110752nd",0.9956,0.9953,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","44ff8f33-3047-49ff-b5ef-590067faca90","917d63a8-002c-48bd-a971-68d448027f51",35537.71875,31744.09961,6807,512,0.768124807
0.0235115332298921,0.45459121057421,0.0507572525578742,0.130738394846967,0.0898710671913886,0.114730032531535,0.0696780835561866,0.0080019610523378,0.0459488161782153,0.012171648281393,"TMA24 | TMA24005 | IMM","TAM24","TMA24","TMA24005","IMM","TMA24 | TMA24005 | IMM","Control","2105G0274",FALSE,TRUE,FALSE,73212.02959,528,27133.44531,2828.391846,790863,754059,152898,782669,777808,79.7233373,"lh00172:75:GW23110752nd",0.995,0.9949,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","44ff8f33-3047-49ff-b5ef-590067faca90","edf32ad3-1f83-403a-9ea1-9fe70df20dc7",35537.71875,31744.09961,6807,512,0.825783598
0,0.0230387474638044,0.49298025269307,0,0,0.122639304522046,0.311655390804208,0,0.0467551822858026,0.00293112223106908,"TMA24 | TMA24005 | EPI","TAM24","TMA24","TMA24005","EPI","TMA24 | TMA24005 | EPI","Control","2105G0274",FALSE,FALSE,TRUE,205583.2291,1539,27133.44531,2828.391846,22148,21109,18987,21932,21798,10.05258421,"lh00172:75:GW23110752nd",0.9949,0.9948,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","44ff8f33-3047-49ff-b5ef-590067faca90","69e35609-e4b1-4193-9d26-af5e54f71a8a",35537.71875,31744.09961,6807,512,0.294076971
0,0.450301732974338,0.081641148938056,0,0.0097098351913147,0.213885234058397,0.0765375079336984,0.0132239378095048,0.154199098808665,0.000501504286026391,"TMA24 | TMA24006 | MAC","TAM24","TMA24","TMA24006","MAC","TMA24 | TMA24006 | MAC","CRSwNP_UNC","2105G0274",TRUE,FALSE,FALSE,73559.78669,12,29918.80469,3923.950439,54740,51888,38103,54145,53778,26.56683626,"lh00172:75:GW23110752nd",0.9957,0.9952,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","0f0efa02-25bb-49da-b04e-91c6398dabcb","aa84aaa2-a166-406c-a475-a8d005d85e27",35537.71875,31744.09961,6807,512,0.82187967
0.0065025003461201,0.184339977292155,0.0400504878939256,0.19989419835936,0.0280572441804937,0.0887822065072485,0.326727477982268,0.0202275007248935,0.0913246261286915,0.0140937805848439,"TMA24 | TMA24006 | IMM","TAM24","TMA24","TMA24006","IMM","TMA24 | TMA24006 | IMM","CRSwNP_UNC","2105G0274",FALSE,TRUE,FALSE,11500.35759,0,29918.80469,3923.950439,198572,189128,25580,196072,194747,86.47476841,"lh00172:75:GW23110752nd",0.9949,0.9949,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","0f0efa02-25bb-49da-b04e-91c6398dabcb","4be1b438-2465-4770-99d2-ef7a07d540ad",35537.71875,31744.09961,6807,512,5.256992467
0.00615421042323362,0.120851740101311,0.582008613878014,0.0192131699196888,0.00212649827077519,0.22788125582305,0,0.00665861098524305,0.0127396592281158,0.0223662413705688,"TMA24 | TMA24006 | EPI","TAM24","TMA24","TMA24006","EPI","TMA24 | TMA24006 | EPI","CRSwNP_UNC","2105G0274",FALSE,FALSE,TRUE,45674.22326,19,29918.80469,3923.950439,964997,922177,177634,956277,950997,80.73753737,"lh00172:75:GW23110752nd",0.9954,0.9952,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","0f0efa02-25bb-49da-b04e-91c6398dabcb","9fbf4477-303f-41fd-8b71-b0321fe6576a",35537.71875,31744.09961,6807,512,1.323663303
0.0451753063648609,0.182253683636012,0.0676772950467116,0,0.160540060608821,0.138172526745687,0,0.0245221852103916,0.337811925186737,0.0438470172007796,"TMA24 | TMA24007 | MAC","TAM24","TMA24","TMA24007","MAC","TMA24 | TMA24007 | MAC","CRSwNP","2105G0274",TRUE,FALSE,FALSE,106617.7392,653,34717.57031,2555.245117,248634,227988,111991,238620,236112,50.87855501,"lh00172:75:GW23110752nd",0.9951,0.9945,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","48a779b8-e0c0-442a-963f-27b69cbfc5c8","60688cbd-dee7-4693-8519-016633ca1b16",35537.71875,31744.09961,6807,512,0.567047226
0,0,0,0,0,0,0,0,1,0,"TMA24 | TMA24007 | IMM","TAM24","TMA24","TMA24007","IMM","TMA24 | TMA24007 | IMM","CRSwNP","2105G0274",FALSE,TRUE,FALSE,58996.68149,450,34717.57031,2555.245117,675,631,214,669,666,66.08557845,"lh00172:75:GW23110752nd",0.997,0.9959,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","48a779b8-e0c0-442a-963f-27b69cbfc5c8","9be062b7-e859-42a0-bb7b-8fa262669b57",35537.71875,31744.09961,6807,512,1.024757523
0.0123480386419688,0.148469308775308,0.481781231533485,0.040061203438972,0.0222765022576715,0.199313506637792,0.017979602266235,0.0119621722297934,0.0458968830635976,0.0199115511551765,"TMA24 | TMA24007 | EPI","TAM24","TMA24","TMA24007","EPI","TMA24 | TMA24007 | EPI","CRSwNP","2105G0274",FALSE,FALSE,TRUE,118614.6423,753,34717.57031,2555.245117,40944007,39293744,449391,40648937,40405606,98.85632939,"lh00172:75:GW23110752nd",0.9955,0.995,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","48a779b8-e0c0-442a-963f-27b69cbfc5c8","d541a017-e471-4081-a7a6-2285ade9bd1b",35537.71875,31744.09961,6807,512,0.509695026
0.0531787601813584,0.207689787161147,0.0706480040677302,0.161459208477472,0.178043004791996,0.179863706704752,0.0275030425507836,0.0185221949279841,0.0727200243942374,0.0303722667425384,"TMA24 | TMA24009 | MAC","TAM24","TMA24","TMA24009","MAC","TMA24 | TMA24009 | MAC","CRSwNP_UNC","2105G0274",TRUE,FALSE,FALSE,135362.7389,1115,9857.551758,8495.416992,31585167,30300693,429480,31344335,31155387,98.58260668,"lh00172:75:GW23110752nd",0.9953,0.9955,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","78e13893-3b07-42d4-a2a4-3112f5c5c6a8","ca8b1855-6f96-4a0f-b757-6f0bccdcd996",35537.71875,31744.09961,6807,512,0.446631722
0.0282711390354304,0.201917620849622,0.0669702117853759,0.174526638396017,0.232709040225177,0.180747764213506,0.0181219260278021,0.0084136231843942,0.0645683790806255,0.0237536572020496,"TMA24 | TMA24009 | IMM","TAM24","TMA24","TMA24009","IMM","TMA24 | TMA24009 | IMM","CRSwNP_UNC","2105G0274",FALSE,TRUE,FALSE,63345.95514,501,9857.551758,8495.416992,12118956,11584805,175699,11972601,11892620,98.48336679,"lh00172:75:GW23110752nd",0.9956,0.9951,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","78e13893-3b07-42d4-a2a4-3112f5c5c6a8","2a5088fb-3f6e-4962-88e9-eac580ee8a3b",35537.71875,31744.09961,6807,512,0.954398636
0.0027764863449865,0.148645794137825,0.425629516233232,0.041122046704251,0.040264160962815,0.273400545278546,0,0.0149507258965955,0.0273125762292592,0.0258981482124899,"TMA24 | TMA24009 | EPI","TAM24","TMA24","TMA24009","EPI","TMA24 | TMA24009 | EPI","CRSwNP_UNC","2105G0274",FALSE,FALSE,TRUE,194944.8567,1118,9857.551758,8495.416992,45507210,43714849,516383,45178436,44910109,98.81874692,"lh00172:75:GW23110752nd",0.9953,0.9953,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","78e13893-3b07-42d4-a2a4-3112f5c5c6a8","19345f41-7e78-456d-b637-2f25432f5ddb",35537.71875,31744.09961,6807,512,0.3101251
0.033144055450629,0.220144070546907,0.051564881184923,0.107129005477773,0.038124037900614,0.220426384301226,0.0697864370489741,0.0239475369790725,0.196642115553899,0.0390914755559831,"TMA24 | TMA24010 | MAC","TAM24","TMA24","TMA24010","MAC","TMA24 | TMA24010 | MAC","CRSwNP_UNC","2105G0274",TRUE,FALSE,FALSE,78849.42229,716,14193.16699,7430.289551,24741248,23656660,375146,24505985,24354937,98.41420556,"lh00172:75:GW23110752nd",0.9954,0.9948,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","f76f947d-7ac7-4909-8c9f-4ee7dff83b19","d97cbf11-1266-4af9-9338-1c47b97d3d02",35537.71875,31744.09961,6807,512,0.766743642
0.0344726555105104,0.367517101180944,0.0358311714543766,0.215610299368279,0.043012544925597,0.14610167876083,0.00779939185599993,0.0371594526125726,0.0909626395786655,0.0215330647522245,"TMA24 | TMA24010 | IMM","TAM24","TMA24","TMA24010","IMM","TMA24 | TMA24010 | IMM","CRSwNP_UNC","2105G0274",FALSE,TRUE,FALSE,77456.96017,506,14193.16699,7430.289551,14034642,13438710,253043,13920852,13835093,98.11705885,"lh00172:75:GW23110752nd",0.9952,0.995,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","f76f947d-7ac7-4909-8c9f-4ee7dff83b19","e86c3629-cfb5-4b54-96ae-816fb9a1ef2f",35537.71875,31744.09961,6807,512,0.780527574
0,0.126732615032843,0.519275516437721,0.077029550995817,0,0.190208185583573,0,0.0238632834075608,0.0355860098052505,0.0273048387372345,"TMA24 | TMA24010 | EPI","TAM24","TMA24","TMA24010","EPI","TMA24 | TMA24010 | EPI","CRSwNP_UNC","2105G0274",FALSE,FALSE,TRUE,135698.5484,998,14193.16699,7430.289551,23393380,22424508,623480,23209679,23055537,97.21964914,"lh00172:75:GW23110752nd",0.9952,0.9951,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","f76f947d-7ac7-4909-8c9f-4ee7dff83b19","71f0abcf-0bdc-4f2c-8f43-36d0d81cb4cd",35537.71875,31744.09961,6807,512,0.445526455
0.0977986713650804,0.211317886128577,0.0129366928584888,0.280692028317484,0.00746124688887795,0.137539627724668,0,0.0114579291176405,0.170204573323329,0.0705913442758544,"TMA24 | TMA24011 | MAC","TAM24","TMA24","TMA24011","MAC","TMA24 | TMA24011 | MAC","CRSsNP","2105G0274",TRUE,FALSE,FALSE,120141.0777,1264,19472.71875,7303.976563,68204238,65373093,904915,67694248,67250229,98.61576842,"lh00172:75:GW23110752nd",0.9953,0.9952,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","67018c46-bb3c-46d4-b45c-5e32ed3a9cb5","dd2b3f4d-5db3-4e28-9026-c5d1617d25b2",35537.71875,31744.09961,6807,512,0.503219168
0.0441670977860823,0.111806257740001,0.00316557488654941,0.410250560691287,0.134917107278269,0.101544728669462,0.0584776005868027,0.00624366591552682,0.0948702974141887,0.0345571090318311,"TMA24 | TMA24011 | IMM","TAM24","TMA24","TMA24011","IMM","TMA24 | TMA24011 | IMM","CRSsNP","2105G0274",FALSE,TRUE,FALSE,119574.5984,1741,19472.71875,7303.976563,3535548,3377215,305637,3501574,3480345,90.95002835,"lh00172:75:GW23110752nd",0.9951,0.9949,"GeoMx_NGS_Pipeline_2.3.3.10""""","HW0060723","67018c46-bb3c-46d4-b45c-5e32ed3a9cb5","2856cd86-5e7a-4d7a-b845-5e8501b37969",35537.71875,31744.09961,6807,512,0.505603146
